"","ID","CODE","SHORT_DESCRIPTION","LONG_DESCRIPTION","COMMENTS","CREATED_BY_USER_ID","CREATED_DATETIME","MODIFIED_BY_USER_ID","MODIFIED_DATETIME","REF_WADS_PROGRAM_ID","REF_WADS_DEPARTMENT_ID","IS_ACTIVE","IS_MANUAL_ENTRY_ALLOWED"
"1507",3881,"1221","Glands - Nonrestricted Entries - 4C"," ",NA,0,"2019-04-26 06:34:24.0000000",0,"2019-04-26 06:34:24.0000000",10,1,FALSE,TRUE
"1508",3882,"1222","Glands - Nonrestricted Weight (KG) - 4D"," ",NA,0,"2019-04-26 06:34:25.0000000",0,"2019-04-26 06:34:25.0000000",10,1,FALSE,TRUE
"1509",3883,"1225","Pharmaceuticals and Biologicals - Restricted Entries - 5A"," ",NA,0,"2019-04-26 06:34:25.0000000",0,"2019-04-26 06:34:25.0000000",10,1,FALSE,TRUE
"1510",3884,"1226","Pharmaceuticals and Biologicals - Restricted Weight (KG) - 5B"," ",NA,0,"2019-04-26 06:34:25.0000000",0,"2019-04-26 06:34:25.0000000",10,1,FALSE,TRUE
"1511",3885,"1227","Pharmaceuticals and Biologicals - Nonrestricted Entries - 5C"," ",NA,0,"2019-04-26 06:34:25.0000000",0,"2019-04-26 06:34:25.0000000",10,1,FALSE,TRUE
"1512",3886,"1228","Pharmaceuticals and Biologicals - Nonrestricted Weight (KG) - 5D"," ",NA,0,"2019-04-26 06:34:25.0000000",0,"2019-04-26 06:34:25.0000000",10,1,FALSE,TRUE
"1513",3887,"1229","Pharmaceuticals and Biologicals - Refused Entries - 5E"," ",NA,0,"2019-04-26 06:34:25.0000000",0,"2019-04-26 06:34:25.0000000",10,1,FALSE,TRUE
"1514",3888,"1230","Pharmaceuticals and Biologicals - Refused Weight - 5F"," ",NA,0,"2019-04-26 06:34:25.0000000",0,"2019-04-26 06:34:25.0000000",10,1,FALSE,TRUE
"1515",3889,"1231","Hides and Skins - Restricted Entries - 6A"," ",NA,0,"2019-04-26 06:34:25.0000000",0,"2019-04-26 06:34:25.0000000",10,1,FALSE,TRUE
"1516",3890,"1232","Hides and Skins - Restricted Weight (KG) - 6B"," ",NA,0,"2019-04-26 06:34:25.0000000",0,"2019-04-26 06:34:25.0000000",10,1,FALSE,TRUE
"1517",3891,"1233","Hides and Skins - Nonrestricted Entries - 6C"," ",NA,0,"2019-04-26 06:34:25.0000000",0,"2019-04-26 06:34:25.0000000",10,1,FALSE,TRUE
"1518",3892,"1234","Hides and Skins - Nonrestricted Weight (KG) - 6D"," ",NA,0,"2019-04-26 06:34:25.0000000",0,"2019-04-26 06:34:25.0000000",10,1,FALSE,TRUE
"1519",3893,"1237","Trophies - Restricted Entries - 7A"," ",NA,0,"2019-04-26 06:34:26.0000000",0,"2019-04-26 06:34:26.0000000",10,1,FALSE,TRUE
"1520",3894,"1238","Trophies - Restricted Weight (KG) - 7B"," ",NA,0,"2019-04-26 06:34:26.0000000",0,"2019-04-26 06:34:26.0000000",10,1,FALSE,TRUE
"1521",3895,"1239","Trophies - Nonrestricted Entries - 7C"," ",NA,0,"2019-04-26 06:34:26.0000000",0,"2019-04-26 06:34:26.0000000",10,1,FALSE,TRUE
"1522",3896,"1240","Trophies - Nonrestricted Weight (KG) - 7D"," ",NA,0,"2019-04-26 06:34:26.0000000",0,"2019-04-26 06:34:26.0000000",10,1,FALSE,TRUE
"1523",3897,"1249","Milk and Milk Products - Restricted Entries - 9A"," ",NA,0,"2019-04-26 06:34:26.0000000",0,"2019-04-26 06:34:26.0000000",10,1,FALSE,TRUE
"1524",3898,"1250","Milk and Milk Products - Restricted Weight (KG) - 9B"," ",NA,0,"2019-04-26 06:34:27.0000000",0,"2019-04-26 06:34:27.0000000",10,1,FALSE,TRUE
"1525",3899,"1251","Milk and Milk Products - Nonrestricted Entries - 9C"," ",NA,0,"2019-04-26 06:34:27.0000000",0,"2019-04-26 06:34:27.0000000",10,1,FALSE,TRUE
"1526",3900,"1252","Milk and Milk Products - Nonrestricted Weight (KG) - 9D"," ",NA,0,"2019-04-26 06:34:27.0000000",0,"2019-04-26 06:34:27.0000000",10,1,FALSE,TRUE
"1527",3901,"1285","Hay, Straw, Grass, etc. - Restricted Entries - 15A"," ",NA,0,"2019-04-26 06:34:27.0000000",0,"2019-04-26 06:34:27.0000000",10,1,FALSE,TRUE
"1528",3902,"1286","Hay, Straw, Grass, etc. - Restricted Weight (KG) - 15B"," ",NA,0,"2019-04-26 06:34:27.0000000",0,"2019-04-26 06:34:27.0000000",10,1,FALSE,TRUE
"1529",3903,"1287","Hay, Straw, Grass, etc. - Nonrestricted Entries - 15C"," ",NA,0,"2019-04-26 06:34:27.0000000",0,"2019-04-26 06:34:27.0000000",10,1,FALSE,TRUE
"1530",3904,"1288","Hay, Straw, Grass, etc. - Nonrestricted Weight (KG) - 15D"," ",NA,0,"2019-04-26 06:34:28.0000000",0,"2019-04-26 06:34:28.0000000",10,1,FALSE,TRUE
"1531",3905,"1297","Other - Restricted Entries - 17A"," ",NA,0,"2019-04-26 06:34:28.0000000",0,"2019-04-26 06:34:28.0000000",10,1,FALSE,TRUE
"1532",3906,"1298","Other - Restricted Weight (KG) - 17B"," ",NA,0,"2019-04-26 06:34:28.0000000",0,"2019-04-26 06:34:28.0000000",10,1,FALSE,TRUE
"1533",3907,"1299","Other - Nonrestricted Entries - 17C"," ",NA,0,"2019-04-26 06:34:28.0000000",0,"2019-04-26 06:34:28.0000000",10,1,FALSE,TRUE
"1534",3908,"1300","Other - Nonrestricted Weight (KG) - 17D"," ",NA,0,"2019-04-26 06:34:28.0000000",0,"2019-04-26 06:34:28.0000000",10,1,FALSE,TRUE
"1535",3911,"2007","UNKNOWN"," ",NA,0,"2019-04-26 06:34:29.0000000",0,"2019-04-26 06:34:29.0000000",24,1,FALSE,TRUE
"1536",3912,"2007C","UNKNOWN"," ",NA,0,"2019-04-26 06:36:51.0000000",0,"2019-04-26 06:36:51.0000000",24,1,FALSE,TRUE
"1537",3913,"2008","R/T Inspections - Regulated Cargo"," ",NA,0,"2019-04-26 06:34:30.0000000",0,"2019-04-26 06:34:30.0000000",1,1,FALSE,TRUE
"1538",3914,"2010","R/T Interceptions - Plant Material"," ",NA,0,"2019-04-26 06:34:30.0000000",0,"2019-04-26 06:34:30.0000000",1,1,FALSE,TRUE
"1539",3915,"2011","R/T Interceptions - Meat/Poultry Products"," ",NA,0,"2019-04-26 06:34:30.0000000",0,"2019-04-26 06:34:30.0000000",1,1,FALSE,TRUE
"1540",3916,"2012","R/T Interceptions - WT of Meat/Poultry Products (KG)"," ",NA,0,"2019-04-26 06:34:30.0000000",0,"2019-04-26 06:34:30.0000000",1,1,FALSE,TRUE
"1541",3918,"2015","R/T Interceptions - Reportable Pests"," ",NA,0,"2019-04-26 06:34:30.0000000",0,"2019-04-26 06:34:30.0000000",1,1,FALSE,TRUE
"1542",3919,"2016","R/T Interceptions - Tally Pests"," ",NA,0,"2019-04-26 06:34:30.0000000",0,"2019-04-26 06:34:30.0000000",1,1,FALSE,TRUE
"1543",3920,"2018","R/T Violations - Cargo/Garbage"," ",NA,0,"2019-04-26 06:34:30.0000000",0,"2019-04-26 06:34:30.0000000",1,1,FALSE,TRUE
"1544",3921,"2022","R/T Garbage Disposal Entries"," ",NA,0,"2019-04-26 06:34:31.0000000",0,"2019-04-26 06:34:31.0000000",1,1,FALSE,TRUE
"1545",3922,"2023","R/T Garbage Disposal Entries Weight (KG)"," ",NA,0,"2019-04-26 06:34:31.0000000",0,"2019-04-26 06:34:31.0000000",1,1,FALSE,TRUE
"1546",3923,"2030A","UNKNOWN"," ",NA,0,"2019-04-26 06:36:53.0000000",0,"2019-04-26 06:36:53.0000000",24,1,FALSE,TRUE
"1547",3924,"2030B","UNKNOWN"," ",NA,0,"2019-04-26 06:36:53.0000000",0,"2019-04-26 06:36:53.0000000",24,1,FALSE,TRUE
"1548",3925,"2034","R/T Passengers and Crew Inspected"," ",NA,0,"2019-04-26 06:34:31.0000000",0,"2019-04-26 06:34:31.0000000",2,1,FALSE,TRUE
"1549",3926,"2035","R/T Inspections - Regulated Cargo"," ",NA,0,"2019-04-26 06:34:31.0000000",0,"2019-04-26 06:34:31.0000000",2,1,FALSE,TRUE
"1550",3927,"2036","R/T Inspections - Miscellaneous Cargo"," ",NA,0,"2019-04-26 06:34:31.0000000",0,"2019-04-26 06:34:31.0000000",2,1,FALSE,TRUE
"1551",3928,"2037","R/T Interceptions - Plant Material (Baggage)"," ",NA,0,"2019-04-26 06:34:31.0000000",0,"2019-04-26 06:34:31.0000000",2,1,FALSE,TRUE
"1552",3929,"2038","R/T Interceptions - Plant Material (Carrier/Cargo)"," ",NA,0,"2019-04-26 06:34:31.0000000",0,"2019-04-26 06:34:31.0000000",2,1,FALSE,TRUE
"1553",3930,"2039","R/T Interceptions - Meat/Poultry Products"," ",NA,0,"2019-04-26 06:34:31.0000000",0,"2019-04-26 06:34:31.0000000",2,1,FALSE,TRUE
"1554",3931,"2040","R/T Interceptions - WT of Meat/Poultry Products (KG)"," ",NA,0,"2019-04-26 06:34:32.0000000",0,"2019-04-26 06:34:32.0000000",2,1,FALSE,TRUE
"1555",3932,"2041","R/T Interceptions - Other Animal Products/Byproducts"," ",NA,0,"2019-04-26 06:34:32.0000000",0,"2019-04-26 06:34:32.0000000",2,1,FALSE,TRUE
"1556",3933,"2042","R/T Interceptions - WT of Other Animal Products/Byproducts"," ",NA,0,"2019-04-26 06:34:32.0000000",0,"2019-04-26 06:34:32.0000000",2,1,FALSE,TRUE
"1557",3934,"2043","R/T Interceptions - Reportable Pests"," ",NA,0,"2019-04-26 06:34:32.0000000",0,"2019-04-26 06:34:32.0000000",2,1,FALSE,TRUE
"1558",3935,"2044","R/T Interceptions - Tally Pests"," ",NA,0,"2019-04-26 06:34:32.0000000",0,"2019-04-26 06:34:32.0000000",2,1,FALSE,TRUE
"1559",3936,"2045","R/T Violations - Passenger/Crew"," ",NA,0,"2019-04-26 06:34:32.0000000",0,"2019-04-26 06:34:32.0000000",2,1,FALSE,TRUE
"1560",3937,"2046","R/T Violations - Cargo/Carrier"," ",NA,0,"2019-04-26 06:34:32.0000000",0,"2019-04-26 06:34:32.0000000",2,1,FALSE,TRUE
"1561",3938,"2047","R/T Treatments - Carriers"," ",NA,0,"2019-04-26 06:34:32.0000000",0,"2019-04-26 06:34:32.0000000",2,1,FALSE,TRUE
"1562",3939,"2050","R/T Garbage Disposal Entries"," ",NA,0,"2019-04-26 06:34:33.0000000",0,"2019-04-26 06:34:33.0000000",2,1,FALSE,TRUE
"1563",3940,"2051","R/T Garbage Disposal Entries Weight (KG)"," ",NA,0,"2019-04-26 06:34:33.0000000",0,"2019-04-26 06:34:33.0000000",2,1,FALSE,TRUE
"1564",3941,"2067","R/T Inspections - Regulated Cargo"," ",NA,0,"2019-04-26 06:34:33.0000000",0,"2019-04-26 06:34:33.0000000",3,1,FALSE,TRUE
"1565",3942,"2071","R/T Interceptions - Plant Material"," ",NA,0,"2019-04-26 06:34:34.0000000",0,"2019-04-26 06:34:34.0000000",3,1,FALSE,TRUE
"1566",3943,"2072","R/T Interceptions - Meat/Poultry Products"," ",NA,0,"2019-04-26 06:34:34.0000000",0,"2019-04-26 06:34:34.0000000",3,1,FALSE,TRUE
"1567",3944,"2073","R/T Interceptions - WT of Meat/Poultry Products/Byproducts (KG)"," ",NA,0,"2019-04-26 06:34:34.0000000",0,"2019-04-26 06:34:34.0000000",3,1,FALSE,TRUE
"1568",3945,"2083","R/T Treatments - Carriers (not Railcar)"," ",NA,0,"2019-04-26 06:34:34.0000000",0,"2019-04-26 06:34:34.0000000",3,1,FALSE,TRUE
"1569",3946,"2090","R/T Predeparture - Aircraft Inspected"," ",NA,0,"2019-04-26 06:34:34.0000000",0,"2019-04-26 06:34:34.0000000",3,1,FALSE,TRUE
"1570",3947,"2091","O/T Inspections, Domestic Air Passenger/Crew","Report the number of passenger and crew processed through the airport on overtime whether actual physical inspection of their baggage was or was not conducted.",NA,0,"2019-04-26 06:34:34.0000000",0,"2019-04-26 06:34:34.0000000",39,1,TRUE,TRUE
"1571",3949,"2100","R/T Interceptions - Reportable Pests"," ",NA,0,"2019-04-26 06:34:35.0000000",0,"2019-04-26 06:34:35.0000000",3,1,FALSE,TRUE
"1572",3950,"2100A","UNKNOWN"," ",NA,0,"2019-04-26 06:36:57.0000000",0,"2019-04-26 06:36:57.0000000",24,1,FALSE,TRUE
"1573",3953,"2152","R/T Footwear Cleaned/Disinfected (Pairs)"," ",NA,0,"2019-04-26 06:34:35.0000000",0,"2019-04-26 06:34:35.0000000",8,1,FALSE,TRUE
"1574",3954,"2153","R/T Aircraft Cleaned/Disinfected"," ",NA,0,"2019-04-26 06:34:35.0000000",0,"2019-04-26 06:34:35.0000000",8,1,FALSE,TRUE
"1575",3955,"2155","R/T Animal Product Import Certificates Reviewed"," ",NA,0,"2019-04-26 06:34:35.0000000",0,"2019-04-26 06:34:35.0000000",8,1,FALSE,TRUE
"1576",3956,"2161","R/T Cold - Treatment/Vessel Calibrations"," ",NA,0,"2019-04-26 06:34:35.0000000",0,"2019-04-26 06:34:35.0000000",9,1,FALSE,TRUE
"1577",3957,"2162","R/T Approved Facility Compliance Checks"," ",NA,0,"2019-04-26 06:34:36.0000000",0,"2019-04-26 06:34:36.0000000",9,1,FALSE,TRUE
"1578",3958,"2164","R/T Seed Samples Processed"," ",NA,0,"2019-04-26 06:34:36.0000000",0,"2019-04-26 06:34:36.0000000",9,1,FALSE,TRUE
"1579",3959,"2952","UNKNOWN"," ",NA,0,"2019-04-26 06:34:36.0000000",0,"2019-04-26 06:34:36.0000000",24,1,FALSE,TRUE
"1580",3965,"3166","UNKNOWN"," ",NA,0,"2019-04-26 06:34:41.0000000",0,"2019-04-26 06:34:41.0000000",24,1,FALSE,TRUE
"1581",3966,"3374","Survey - Detection - Trap Recoveries"," ",NA,0,"2019-04-26 06:34:49.0000000",0,"2019-04-26 06:34:49.0000000",33,1,FALSE,TRUE
"1582",3967,"4001","Survey - Eradication - Acres Mapped (State)"," ",NA,0,"2019-04-26 06:34:57.0000000",0,"2019-04-26 06:34:57.0000000",13,1,FALSE,TRUE
"1583",3968,"4002","Biotech Facilities - Reinspections (State)"," ",NA,0,"2019-04-26 06:34:57.0000000",0,"2019-04-26 06:34:57.0000000",13,1,FALSE,TRUE
"1584",3969,"4003","Environmental Release Site Inspections (State)"," ",NA,0,"2019-04-26 06:34:57.0000000",0,"2019-04-26 06:34:57.0000000",13,1,FALSE,TRUE
"1585",3970,"4004","Post Termination Release Site Inspections (State)"," ",NA,0,"2019-04-26 06:34:57.0000000",0,"2019-04-26 06:34:57.0000000",13,1,FALSE,TRUE
"1586",3971,"4005","Biotech Facilities - Regulatory Inspections (State)"," ",NA,0,"2019-04-26 06:34:57.0000000",0,"2019-04-26 06:34:57.0000000",13,1,FALSE,TRUE
"1587",3972,"4173","Survey - Delimiting - Acres Infested (State"," ",NA,0,"2019-04-26 06:35:02.0000000",0,"2019-04-26 06:35:02.0000000",18,1,FALSE,TRUE
"1588",3973,"4415","Diffuse and Spotted Knapweed Beneficials Released (State)"," ",NA,0,"2019-04-26 06:35:10.0000000",0,"2019-04-26 06:35:10.0000000",34,1,FALSE,TRUE
"1589",3974,"4416","Diffuse and Spotted Knapweed Sites Surveyed (State)"," ",NA,0,"2019-04-26 06:35:10.0000000",0,"2019-04-26 06:35:10.0000000",34,1,FALSE,TRUE
"1590",3975,"4430","Leafy Spurge - Beneficials Released (State)"," ",NA,0,"2019-04-26 06:35:10.0000000",0,"2019-04-26 06:35:10.0000000",34,1,FALSE,TRUE
"1591",3976,"4431","Leafy Spurge - Sites Surveyed (State)"," ",NA,0,"2019-04-26 06:35:10.0000000",0,"2019-04-26 06:35:10.0000000",34,1,FALSE,TRUE
"1592",3977,"4440","Russian Wheat Aphid - Beneficials Released (State)"," ",NA,0,"2019-04-26 06:35:10.0000000",0,"2019-04-26 06:35:10.0000000",34,1,FALSE,TRUE
"1593",3978,"4441","Russian Wheat Aphid - Sites Surveyed (State)"," ",NA,0,"2019-04-26 06:35:11.0000000",0,"2019-04-26 06:35:11.0000000",34,1,FALSE,TRUE
"1594",3979,"5127","Control - Technical Assistance - Acres Treated (Other)"," ",NA,0,"2019-04-26 06:35:16.0000000",0,"2019-04-26 06:35:16.0000000",16,1,FALSE,TRUE
"1595",3980,"5415","Diffuse and Spotted Knapweed Beneficials Released (Other)"," ",NA,0,"2019-04-26 06:35:23.0000000",0,"2019-04-26 06:35:23.0000000",34,1,FALSE,TRUE
"1596",3981,"5430","Leafy Spurge - Beneficials Released (Other)"," ",NA,0,"2019-04-26 06:35:23.0000000",0,"2019-04-26 06:35:23.0000000",34,1,FALSE,TRUE
"1597",3982,"5431","Leafy Spurge - Sites Surveyed (Other)"," ",NA,0,"2019-04-26 06:35:23.0000000",0,"2019-04-26 06:35:23.0000000",34,1,FALSE,TRUE
"1598",3983,"1116","R/T Treatments Conducted"," ",NA,0,"2019-04-26 06:34:19.0000000",0,"2019-04-26 06:34:19.0000000",5,1,FALSE,TRUE
"1599",4031,"1243","Animal Feed - Restricted Entries"," ",NA,0,"2019-04-26 06:34:26.0000000",0,"2019-04-26 06:34:26.0000000",8,1,FALSE,TRUE
"1600",4032,"1244","Animal Feed - Restricted Weight (KG)"," ",NA,0,"2019-04-26 06:34:26.0000000",0,"2019-04-26 06:34:26.0000000",8,2,FALSE,TRUE
"1601",4033,"1245","Animal Feed - NonRestricted Entries"," ",NA,0,"2019-04-26 06:34:26.0000000",0,"2019-04-26 06:34:26.0000000",8,1,FALSE,TRUE
"1602",4034,"1246","Animal Feed - NonRestricted Weight (KG)"," ",NA,0,"2019-04-26 06:34:26.0000000",0,"2019-04-26 06:34:26.0000000",8,1,FALSE,TRUE
"1603",4035,"1247","Animal Feed - Refused Entries"," ",NA,0,"2019-04-26 06:34:26.0000000",0,"2019-04-26 06:34:26.0000000",8,1,FALSE,TRUE
"1604",4036,"1248","Animal Feed - Refused Weight (KG)"," ",NA,0,"2019-04-26 06:34:26.0000000",0,"2019-04-26 06:34:26.0000000",8,1,FALSE,TRUE
"1605",4037,"1255","Blood Products - Restricted Entries"," ",NA,0,"2019-04-26 06:34:27.0000000",0,"2019-04-26 06:34:27.0000000",8,1,FALSE,TRUE
"1606",4038,"1256","Blood Products - Restricted Weight (KG)"," ",NA,0,"2019-04-26 06:34:27.0000000",0,"2019-04-26 06:34:27.0000000",8,1,FALSE,TRUE
"1607",4039,"1279","Meat Based Foods - Restricted Entries"," ",NA,0,"2019-04-26 06:34:27.0000000",0,"2019-04-26 06:34:27.0000000",8,1,FALSE,TRUE
"1608",4040,"1280","Meat Based Foods - Restricted Weight (KG)"," ",NA,0,"2019-04-26 06:34:27.0000000",0,"2019-04-26 06:34:27.0000000",8,1,FALSE,TRUE
"1609",4041,"1293","Horse Meat - Nonrestricted Entries"," ",NA,0,"2019-04-26 06:34:28.0000000",0,"2019-04-26 06:34:28.0000000",8,1,FALSE,TRUE
"1610",4042,"1294","Horse Meat - Nonrestricted Weights (KG)"," ",NA,0,"2019-04-26 06:34:28.0000000",0,"2019-04-26 06:34:28.0000000",8,1,FALSE,TRUE
"1611",4043,"3376","Obliqua FF - Survey Detection Traps in Service"," ",NA,0,"2019-04-26 06:34:50.0000000",0,"2019-04-26 06:34:50.0000000",34,1,FALSE,TRUE
"1612",4044,"3378","Obliqua FF - Survey Detection Traps Inspected"," ",NA,0,"2019-04-26 06:34:50.0000000",0,"2019-04-26 06:34:50.0000000",34,1,FALSE,TRUE
"1613",4045,"3379","Obliqua FF - Survey Detection Traps Rebaited"," ",NA,0,"2019-04-26 06:34:50.0000000",0,"2019-04-26 06:34:50.0000000",34,1,FALSE,TRUE
"1614",4046,"1001Z","Ship Inspections Personnel Hours Foreign Coastwise  and  Other","Report the total number of personnel hours (regular and overtime) for all ship boarding activities.  This may be captured in COSS as a separate activity code. Include officers, technicians, and supervisors directly related to the operation. Do not include CTT.
",NA,0,"2019-04-26 06:35:30.0000000",0,"2019-04-26 06:35:30.0000000",1,2,FALSE,TRUE
"1615",4047,"1001X","Ship Arrivals Foreign TAC All Categories","Report the total number of vessels directly arriving directly from a Terrorist Activity Country foreign port. Include vessels arriving from foreign ports via Canadian port, deferred boardings, ocean going tugs, yachts, pleasure boats, fishing boats, etc. All vessels which meet the above criteria should be counted regardless of whether they were boarded by CBPa. Exclude vessels for bunkers, barges, pilot vessels, local harbor tugs.",NA,0,"2019-04-26 06:35:30.0000000",0,"2019-04-26 06:35:30.0000000",1,2,FALSE,TRUE
"1616",4048,"1002X","Ship Arrivals Coastwise TAC All Categories","Report all COASTWISE vessels, cleared by CBPa or not, arriving from a Terrorist Activity Country foreign port via a U.S. port, including Hawaii, Puerto Rico, U.S. Virgin Islands, and Alaska. 
",NA,0,"2019-04-26 06:35:30.0000000",0,"2019-04-26 06:35:30.0000000",1,2,FALSE,TRUE
"1617",4049,"1003X","Ship Inspections Foreign TAC Regular Time","Report the total number of commercial vessels arriving directly from a Terrorist Activity Country foreign port boarded and inspected during regular hours of service. Include cruise ships, tankers, bulk carriers, and ocean-going tugs.
",NA,0,"2019-04-26 06:35:30.0000000",0,"2019-04-26 06:35:30.0000000",1,2,FALSE,TRUE
"1618",4050,"1004X","Ship Inspections Coastwise TAC Regular Time","Report the number of coastwise Terrorist Activity Country vessels boarded and inspected during regular hours of service. Include the inspection of Terrorist Activity Country coastwise vessels for seal checks.",NA,0,"2019-04-26 06:35:30.0000000",0,"2019-04-26 06:35:30.0000000",1,2,FALSE,TRUE
"1619",4051,"2003X","O/T Inspections Ships Foreign TAC","Report the number of direct Terrorist Activity Country foreign commercial vessels boarded and inspected outside regular hours of service. Include cruise ships, tankers, bulk carriers, and ocean-going tugs. Exclude yachts, military vessels, and historical craft (e.g. replicas of the Nina, Pinta, or Santa Maria).",NA,0,"2019-04-26 06:36:51.0000000",0,"2019-04-26 06:36:51.0000000",1,2,FALSE,TRUE
